3
10000 1572 2358
0.000887444 0.0560339 0.0594 
-0.02235 0.0418023 -0.00761076 
0.00383587 0.0381322 -0.0167495 
0.0174494 0.0670024 0.00782799 
0.0113549 0.0414401 -0.0208 
0.0226288 0.0544019 0.0146212 
-0.0203176 0.0581 0.0136467 
0.0204834 0.0519402 0.025194 
-0.0223051 0.0465439 -0.0199228 
0.0177408 0.0505977 0.0423569 
0.0174494 0.0435692 -0.00372247 
0.02235 0.0416933 -0.009874630000000001 
0.0219756 0.0440347 0.0159841 
0.00980258 0.0430808 -0.017018 
0.0174494 0.06396209999999999 -0.00177978 
-0.0174494 0.0528638 -0.00147274 
0.00152657 0.0581 0.0574267 
-0.0222267 0.0430095 0.00795037 
-0.0174494 0.06411600000000001 -0.00533888 
-0.0135589 0.0543778 0.0435876 
0.00314708 0.06569940000000001 -0.0208 
-0.0174494 0.0552197 -0.0044674 
0.018891 0.0470102 0.0335353 
0.02235 0.0494707 -0.0137029 
-0.02235 0.0470584 -0.0102525 
-0.0189431 0.0574558 0.0326282 
-0.0163774 0.0442075 0.0528144 
0.0140707 0.0414021 0.0396959 
0.02235 0.0562821 -0.00453982 
0.016414 0.0517787 0.0525336 
0.0217796 0.0383708 0.008926969999999999 
-0.0177008 0.0562427 0.0426641 
0.0142135 0.0580538 0.0440001 
0.0207778 0.0522452 0.019063 
0.0162444 0.0507875 0.0538348 
-0.0143478 0.049901 0.0363456 
0.02235 0.0606623 -0.0151021 
-0.02235 0.0406715 -0.008021820000000001 
0.0220008 0.0520039 0.00968311 
-0.0174494 0.0498453 -0.00605845 
0.00100886 0.0558853 0.0594 
0.0174494 0.044869 -0.00535423 
0.00302027 0.0560126 -0.017018 
0.0174494 0.0523048 0.0120042 
0.02235 0.0539101 -0.016282 
-0.0210827 0.0551628 0.0167249 
0.0174925 0.0388127 -0.008410519999999999 
0.00980985 0.0648632 -0.016 
0.000634831 0.0611844 -0.016 
-0.02235 0.06764299999999999 -0.0179778 
-0.0203162 0.0678834 0.009909019999999999 
0.0143478 0.0555423 0.0239703 
0.0114048 0.0381 0.0555297 
-0.0157307 0.0581 0.0207221 
0.00302873 0.0388307 0.0593626 
-0.0174494 0.0662268 0.00259479 
0.02235 0.0542835 0.000936281 
-0.0105549 0.0541184 -0.016 
0.0181635 0.0694579 0.00651645 
0.008019190000000001 0.0477188 0.0594 
-0.0161882 0.0408598 0.0542654 
-0.02235 0.0514152 -0.00475717 
0.0174494 0.0482716 -0.00628491 
0.00041685 0.0493708 0.0554 
-0.0199121 0.0528393 0.025703 
0.00861644 0.049289 -0.017018 
0.0174494 0.065696 0.0102019 
-0.0143478 0.0428252 0.036296 
-0.00157542 0.0420552 0.0594 
-0.00027465 0.0605114 -0.016 
-0.0160335 0.0524944 -0.0208 
-0.00566036 0.0462871 0.0594 
-0.02235 0.0447674 -0.009941470000000001 
0.0187824 0.0381 0.0149415 
-0.0174261 0.0382997 0.0416628 
-0.0113215 0.0552069 -0.0208 
0.0143478 0.0409491 0.0280554 
0.0139257 0.0509284 -0.017018 
0.0100083 0.0424689 -0.017018 
0.0136132 0.0407036 -0.016 
-0.0185942 0.0577851 0.0337019 
0.0149597 0.04446 0.0184864 
0.02235 0.0544019 -0.00497789 
0.00566967 0.0410262 0.0594 
-0.02235 0.0576799 -0.0114421 
0.02235 0.0532166 -0.01172 
0.0131636 0.0542046 0.0465934 
-0.0126546 0.0492167 0.0504636 
-0.009930599999999999 0.0419592 0.0594 
-0.02235 0.0474637 0.00285833 
-0.02235 0.0422906 0.00428222 
0.02235 0.0448649 -0.00581848 
0.0211882 0.0624475 0.008663769999999999 
0.02235 0.0663178 -0.00485667 
-0.0119661 0.05011 -0.016 
0.0190849 0.0381492 0.0266892 
0.0107358 0.06400699999999999 -0.016 
-0.02235 0.0446613 -0.00239045 
0.0217959 0.0507512 -0.017018 
0.0129252 0.0427423 -0.016 
0.0174494 0.0534694 -0.00515762 
-0.0188873 0.053086 -0.0208 
-0.0184219 0.0392812 0.0371335 
0.0178229 0.0383215 0.0111704 
-0.02235 0.0621775 -0.0135413 
0.0170849 0.0578 -0.0196231 
0.0174494 0.0460723 0.011249 
0.0174494 0.0509632 -0.00920346 
0.0174494 0.0602179 -0.00529909 
0.00306627 0.0576479 0.0592355 
0.0252031 0.0532183 0.0148897 
0.018657 0.0433393 0.0353296 
-0.0181765 0.0383439 0.036337 
0.0174494 0.067272 0.00268557 
0.02235 0.0621872 -0.018554 
0.02235 0.0418753 -0.0160018 
-0.00947951 0.0546257 0.0594 
0.0183106 0.06651990000000001 -0.0208 
-0.02235 0.0485152 -0.0119832 
0.017939 0.0382406 0.0112165 
-0.02235 0.0404901 -0.0182098 
-0.000426879 0.0403924 -0.016 
0.0176295 0.0690723 -0.00730965 
0.0105304 0.0393359 0.0542696 
0.00768714 0.0538766 -0.017018 
0.0223084 0.0409595 -0.0199125 
0.0174494 0.0470887 0.00425213 
-0.02235 0.0645849 -0.00700001 
0.0174494 0.0676586 -0.000581386 
-0.009169500000000001 0.0510286 -0.016 
0.0125221 0.0606946 -0.016 
0.0180695 0.0546846 0.0398363 
0.0156866 0.0516891 -0.017018 
0.0176509 0.06593069999999999 0.011432 
-0.0143478 0.0553968 0.024403 
-0.0170784 0.0638254 -0.0208 
-0.0166993 0.0512283 0.0503459 
-0.0199204 0.0401356 0.0256395 
-0.0174494 0.0400737 0.0125536 
-0.0194443 0.0452424 0.0292915 
0.0214396 0.0580651 0.0110239 
0.00385518 0.0667944 -0.0208 
0.00704966 0.0600111 -0.016 
-0.0169997 0.0420114 0.0174234 
0.0143478 0.0522148 0.0306257 
0.0139423 0.0489955 0.0406723 
-0.0143886 0.038818 0.0329496 
0.0194166 0.0432021 0.0295035 
0.00565188 0.0542859 -0.017018 
-0.0174494 0.0399764 0.0130378 
-0.0174494 0.0532736 -0.000432137 
0.00760898 0.0548636 -0.017018 
0.0204284 0.06950000000000001 -0.0165978 
-0.0188627 0.056529 0.033752 
0.0158715 0.0552768 0.0559716 
0.0221078 0.0440835 0.0133223 
-0.0206308 0.06950000000000001 0.00718782 
0.0174494 0.06605610000000001 -0.0102811 
0.0130973 0.0545943 0.0470977 
0.00417278 0.06408709999999999 -0.016 
-0.0202127 0.0381 -0.0108544 
-0.0190274 0.0533904 0.0324892 
0.0219828 0.0453693 0.0254178 
-0.0188677 0.06950000000000001 0.00662909 
-0.02235 0.0634219 0.0054229 
-0.0143478 0.042282 0.0215656 
-0.02235 0.0558929 -0.0188764 
-0.0143478 0.0562053 0.0328393 
0.0183289 0.0498828 0.0378465 
-0.0178601 0.0382929 0.00674927 
0.0174494 0.0670294 0.00118752 
0.0174494 0.0448447 0.0102602 
-0.0161725 0.0449432 -0.0208 
-0.0128843 0.0439221 -0.0208 
-0.02235 0.0427193 -0.00789108 
