3
10000 1520 2280
0.00233676 -0.0326828 -0.00954345 
0.00155217 -0.029452 -0.00214515 
-0.009493069999999999 -0.0155076 0.00531001 
0.00387192 -0.0583616 0.00231526 
-0.0077142 0.00635961 -0.0221461 
0.00555275 0.00217074 0.023451 
0.00395528 -0.022 0.0174837 
-0.0111789 -0.07199999999999999 0.00437205 
0.00361337 -0.0184207 0.0201762 
-0.00217224 -0.000725185  0.019 
0.00445744 -0.0528358 -0.00106519 
 -0.01 -0.0153974 0.0179605 
-0.00335074 -0.00377498  0.021 
0.00340815 -0.00421998 0.0176361 
0.00802259 -0.01919 -0.00467693 
-0.00498232 0.000815321 0.0175 
-0.00356841 -0.022 0.016789 
0.00793722 -0.0169391 -0.0117884 
-0.00324611 -0.00347505 0.0175 
0.000676499 0.00239849 -0.024 
-0.0023335 -0.0168651 0.0213693 
-0.00784281 -0.00392871 0.0175 
0.000346653 0.000993327  0.019 
-0.00115764 0.009931890000000001 0.0179942 
-0.000853509 -0.0490656 0.00389362 
0.00839294 0.0025 0.0176181 
-0.00483461 -0.0328493 0.000594057 
-0.00714601 -0.040045 0.008696840000000001 
 -0.01 -0.00453753 -0.0189073 
-0.00572904 -0.0202276 -0.0203906 
-0.00237771 0.00413556 0.0229174 
0.00549235 -0.015023 -0.00303352 
0.00761648 0.00195206 -0.0224872 
0.00135103 -0.000854335 -0.0235793 
0.00375732 0.00230894 -0.0204 
-0.00809342 -0.08064399999999999 -0.00244333 
 -0.01 -0.0172939 -0.00868493 
0.00203427 -0.0280839 0.00678795 
-0.009906399999999999 -0.0214224 0.0152226 
0.00684603 -0.00623137 0.0175 
0.000596969 -0.0473348 -0.008160550000000001 
0.00426753 -0.054628 0.00452386 
-0.000492538 -0.0680726 -0.0006034910000000001 
0.009564349999999999 -0.00463974 -0.0210263 
0.00761052 0.00647285 0.0208747 
0.00389743 -0.0492463 -0.00722381 
0.00560384 0.00793816  0.021 
0.00517687 -0.00226032 0.0218864 
0.00292015 -0.00450952 -0.0189 
0.00301815 -0.0508802 0.00760376 
-0.00686489 -0.0716806 -0.000134214 
-0.00213808 -0.0455937 0.008284400000000001 
-0.0083 -0.0570788 0.00246259 
0.00689268 -0.0238996 0.0101866 
-0.00556655 -0.00296946 -0.0224 
0.00688134 -0.0299604 0.00418544 
-0.00929144 0.00367331 0.019792 
0.00277239 -0.00554036 -0.0189 
-0.009643580000000001 -0.009327500000000001 -0.0174 
0.0021267 -0.0380403 -0.00887667 
0.00401814 -0.0336492 0.000456927 
0.00215299 -0.0539858 0.00759582 
0.00748916 -0.0242241 -0.00349376 
0.000686545 -0.0118863 0.0158568 
0.00628405 -0.0150866 0.0128794 
0.0060617 -0.00380077 0.0204163 
0.0063668 -0.0348163 0.00621456 
-0.00598392 -0.0782487 -0.00300374 
-0.0065414 -0.0733202 0.00557758 
0.00626361 -0.00259302 0.0217296 
-0.009014690000000001 -0.0191025 0.0207214 
-0.0103214 -0.0742194 0.0053492 
0.00398892 -0.0500958 0.00697947 
-0.0083 -0.0563848 -0.00405267 
0.00642932 0.00725794 -0.0224 
0.00659006 0.00192406  0.024 
-0.0100963 -0.0819578 0.000420118 
-0.000165501 -0.06740350000000001 -0.000549482 
0.00643321 -0.00554535 0.0196164 
-0.00848897 -0.015 -0.00256595 
0.00549814 -0.0025 0.01801 
-0.008312119999999999 -0.00743145 0.0172405 
 -0.01 -0.0191714 0.0104978 
0.0035773 -0.0259063 -0.010673 
0.00388039 -0.054697 0.0061296 
0.001364 0.00990594 0.0176279 
-0.00692939 -0.059765 0.00728168 
0.00164263 0.00298091 -0.024 
-0.00312408 -0.0308031 -0.00977798 
0.00119992 -0.0285387 -0.00283955 
0.00125365 -0.0381045 -0.00737163 
 -0.01 -0.00969633 -0.0184354 
-0.00744634 -0.00900979 -0.0174 
 -0.01 -0.0195831 0.016741 
0.00462894 -0.0195719 -0.0205862 
-0.00034113 0.00635195 0.0225335 
-0.00775147 -0.015 0.00348513 
0.00270626 -0.0286743 -0.00208478 
-0.00145705 -0.07004589999999999 -0.00276305 
-0.00445147 0.0015577 -0.0189 
0.00802636 -0.0191544 -8.8268e-05 
-0.009655769999999999 -0.01446 0.0218097 
0.00403682 -0.0537087 0.000377238 
-0.00220093 0.00759439  0.021 
0.00224775 -0.0517578 0.00778481 
-0.00470297 -0.0191277 -0.0207147 
0.00755326 -0.0236192 0.00225101 
0.00687906 -0.0299819 -0.00495677 
0.0067747 -0.0309668 -0.000641414 
0.00248378 -0.0194051 -0.0164621 
-0.00250489 -0.00380496 0.0237608 
0.00361274 -0.0202726 0.0203782 
0.00519662 0.00833387 -0.0224 
0.00600941 -0.0381892 0.00459708 
 -0.01 -0.0177128 -0.0129755 
0.00920906 0.00389041 0.0200822 
-0.00236457 -0.0373235 -0.00895602 
0.00368609 -0.0125716 0.0226114 
0.000218164 -0.0391389 -0.00262588 
-0.00342482 0.00568566  0.021 
0.000475733 -0.0491556 -0.00604089 
-0.00721555 -0.015 0.00561547 
-0.00321095 -0.009464429999999999 -0.0188182 
-0.00683454 -0.0652732 0.00678756 
-0.0083 -0.0405542 -0.00197722 
0.00293958 -0.0196319 0.0146424 
0.0070055 -0.0287886 -0.00663631 
0.00602524 -0.0260175 0.0101312 
0.00550308 -0.0429676 0.00444666 
0.00140173 0.0075804 -0.0189 
0.00421186 0.00351393 -0.0189 
0.009231 -0.0025 -0.020136 
-0.000697362 -0.0684917 -0.000612142 
0.00402123 -0.0104366 -0.0174 
-0.00340807 -0.0739479 -0.00312805 
-0.00966437 -0.00384046 0.0237469 
0.00183045 -0.0246546 0.000287254 
0.000874709 -0.0443761 0.000630763 
-0.00565074 -0.015 -0.00828947 
0.00439014 -0.0437039 0.000398778 
0.00370823 -0.0191998 -0.00984379 
-0.00674005 -0.0140839 0.0221739 
-0.00770588 -0.00619963 -0.0189 
-0.00209248 -0.0708144 0.00437628 
-0.00318705 -0.0442441 0.008384930000000001 
-0.00412172 -0.0537198 0.00773157 
-0.00323714 -0.0122205 -0.0171517 
-0.00400579 -0.0558098 -0.00758591 
-0.0123 -0.0724441 -0.00126848 
0.00484507 -0.015 0.00549482 
-0.0074323 -0.00718601 0.0175 
-0.00625089 -0.0798536 -0.000165442 
-0.0083 -0.0346597 0.00186132 
0.00541423 -0.0150141 -0.00524829 
-0.0013219 -0.0427941 -0.0085019 
-0.00521645 -0.00226471 0.0216778 
-0.0083 -0.0262119 0.00183115 
0.00780282 -0.0212641 0.00308064 
-0.00650026 -0.0596308 0.00729362 
0.00290933 -0.00813199 -0.0238958 
-0.0083 -0.0495713 -0.0009755640000000001 
0.00773429 -0.0156288 0.0145201 
-0.00262412 -0.00541725  0.021 
-0.0083 -0.0257932 0.00132666 
-0.000518257 -0.0590011 -0.00712435 
-0.000433579 -0.00488352 -0.024 
-7.717520000000001e-05 -0.0388496 -0.00241719 
-0.00811421 -0.0798166 -0.00317182 
0.00348257 0.000621704 -0.0204 
-0.00661795 -0.0137977 -0.0161399 
0.00412293 -0.0559927 0.0015639 
0.0061943 -0.0364443 -0.00405174 
0.009965730000000001 -0.000713687 -0.0220059 
0.00489846 0.008708240000000001 -0.0192207 
0.0024269 -0.0294277 0.0071273 
-0.00340508 -0.00536619 -0.0200305 
-0.0083 -0.0248699 -0.0071011 
-0.00691719 -0.07128859999999999 0.00594947 
-0.00734433 -0.0442655 -0.00838013 
-0.005812 -0.00750681 0.0235163 
0.00302951 -0.019637 -0.0155751 
-0.00341358 -0.00450623 0.0207543 
 -0.01 -0.0170083 -0.00613174 
-0.00774385 0.00130708  0.024 
0.00712613 -0.00654422 0.0231545 
0.00135851 -0.0283834 -0.00462022 
0.00238092 -0.0184697 0.0147479 
0.0073055 -0.0259574 -0.00112946 
-0.000844729 -0.0490742 -0.00533222 
0.00750144 -0.0241082 0.00797061 
0.008031079999999999 -0.0191098 -0.00773191 
-0.00960808 -0.00306783 0.0175 
0.00299983 -0.0181375 -0.00428027 
-0.000728279 0.00260819 -0.0204 
 -0.01 -0.018804 0.00682637 
0.0056368 -0.0417057 0.000885212 
0.00342223 -0.01825 0.000198127 
-0.00777325 0.00253381 0.0235964 
-0.00815692 -0.062 0.00685582 
-0.00942231 -0.00931533 -0.0174 
-0.00486012 -0.0770082 0.00146514 
0.00744554 -0.0246358 -0.00291329 
0.00480787 -0.0440024 -0.000645307 
-0.000519141 -0.00731629 -0.024 
0.00628053 -0.0342772 -0.0072291 
-0.00383153 -0.0572536 -0.007483 
